"Genus_family","Country","Taxa_code","Type_1","Type_2","Site_block","Site_no","Site_name","Group","Mode","Lowest_level","Tribe","FA1","FA2","FA3","FA4","FA5","FA6","FA7","FA8","FA9","FA10","FA11","FA12","FA13","FA14","FA15","FA16","FA17","FA18","FA19","FA20","FA21","FA22","FA23","FA24","FA25","FA26","FA27","FA28","FA29","FA30","FA31","FA32","FA33","FA34","FA35","FA36","FA37","Spider_body_size","chl_a_m2_day","Width","Riparian_PC1","Catchment_PC1","s1","s2","s3","s4","s5","s6","s7","cd1","cd2","cy1","cy2","cy3","dis1","dis2","dis3","dis4","life1","life2","life3","life4","fwl1","fwl2","fwl3","fwl4","fwl5","fwl6","fwl7","fwl8","wnb1","wnb2","wnb3","wnb4","wnb5","Body_Size"
"Lycosidae","SE","Lyco","FBF","PAIR","ORS_PAIR","C0361","ORS_FBF","Arachnida","Ground","Lycosidae",NA,0.000219717956211695,0.000356290879433159,0.000502747438376073,0.000193665604019602,0.000362832084443421,0.0109618822961382,4.81116058508288e-05,0.00134679016149095,0.0134423255537829,0.232116850098559,0.000714331734664899,0.0148347033972729,0.00599550730473212,0.11821758491185,0.30591442871131,0.143070161028392,0.0221259790100705,0.0329793966918523,0.00085212189626241,0.0128790701265349,0.0099301605430352,0.0024864302218583,0.0102641325155674,0.00584502803676289,0.00149040069684784,0.00125269849775879,0.00684682444588967,0.00348434472570552,0.000791061201310457,0.000104503328677699,0.0128683640908028,0.00572142980726501,0.00357799087074097,0.00221258332206624,0.000348428005951036,0.0124152012307325,0.00322591996777932,3.69913480397059,0.777156084656085,12.1333333333333,0.52419216532584,-0.105034335610513,0.106358094391004,1.17577241735806,1.37598438271587,0.796796262016905,0.43203391445725,0.00897531787584144,0.0820716003962077,1.81953200128219,1.60857882136865,0.25691414247884,1.99761466777174,1.59159704634649,1.98493428785127,1.17624746233572,0.886312640239342,1.22267336253873,0.698783682254757,0.977983430462769,0.998148148148148,1.51111111111111,2.55351681957187,0.347511815401724,0.243536280233528,0.0982763413956075,0.0403113705865999,0,0.317228805834093,0,0.538519072550486,0.888556469708302,0.087509349289454,1.21615557217651,0.356487401581136,7.147
"Lycosidae","SE","Lyco","FBF","PAIR","SKA_PAIR","C0371","SKA_FBF","Arachnida","Ground","Lycosidae",NA,0.000220595486797019,0.000360917142029714,0.000268971165300804,0.000189506468106719,0.000100331862328713,0.00551115864738015,0.000116024667270636,0.00166903996323633,0.0041911131693642,0.227068601204916,0.000493148673661188,0.0162578994926633,0.00574903719291538,0.0961673866804028,0.321614354627041,0.183687076617233,0.0236042502122613,0.0305831125914892,0.00124008846407951,0.016007030885408,0.00990858779626726,0.00143950633514679,0.00478710088886615,0.00223404967548541,0.00216230968159403,0.00106784555678366,0.00332595294417817,0.00189400695996909,0.000880131494283016,5.24714574221838e-05,0.0114905001814143,0.00582909310611992,0.00293408043784096,0.00110002501423628,0.000474027046848612,0.0123266578497422,0.00299400835991731,2.94464666668,0.919792658730159,7.92,0.97607903223788,-0.152430731120095,0.168638725118207,0.477315976884012,1.52368304744115,1.48382422842466,0.572696114812746,0.00367170626349892,0.139945128714027,2.1104597346498,0.814188146801538,0.340076886513172,1.97092363885021,1.69991827680813,2.13136377661216,1.42209194692996,0.56695464362851,1.79728478864548,1.0944190944191,1.18813618813619,0.589420654911839,0.793450881612091,0.807098765432099,1.78766835016835,1.39414983164983,0.394149831649832,0.0479096520763187,0,0.499357326478149,0,0.479481641468682,0.0323974082073434,0.725701943844492,0.760859131269498,1.14208024648351,7.147
"Lycosidae","SE","Lyco","FOR","FOR","DAL_FOR","C0355","DAL_FOR","Arachnida","Ground","Lycosidae",NA,0.000567548133814156,0.00173124719407082,0.000404858442496164,0.00029254372032234,0.000212281804938302,0.000828632211275027,7.03391571688841e-05,0.000593090884715117,0.000539629622500433,0.0824090487191971,0.000232613151399812,0.0263977575067954,0.0336989618767788,0.187407609827224,0.255630161977121,0.273158278250932,0.0245609425738204,0.0413800877705685,0.0244306501446139,0.0101257589921763,0.0146137913168002,0.00272688537742775,0.00279351660861218,0.000253378019249999,0.000427743986430282,0.000318324091617427,0.0029241340887685,0.00192031779427354,0.000419087446642905,0.000211138527066749,0.000353507239401931,0.000634594895762464,0.000446264988155532,0.00050325842818636,9.89203277828403e-05,0.00331964026158323,0.00336345464031006,3.16825172413793,0.146974358974359,0.983333333333333,0.816645421903651,-1.06181634074949,0.0900277402497654,1.04284697028924,2.0373158936658,0.212100898157737,0.0880887230798421,0.00373001776198934,0.0735058326532572,2.59062843609913,0.749898845813588,0.443432521585275,1.9396829587771,2.33180379059598,1.83365051171446,1.41072485832699,2.15719360568384,1.04888776114353,0.921187258687259,2.27992277992278,1.2992277992278,0.0926640926640927,2.49402390438247,0.493842810575878,0.179101774719305,0.0112730894603405,0.00656465048895327,0,0.230928308823529,0,0.101243339253996,2.23801065719361,0,0.222271561081508,0.513219631136322,7.147
"Lycosidae","SE","Lyco","FOR","FOR","FIB_FOR","C0358","FIB_FOR","Arachnida","Ground","Lycosidae",NA,0.000163804046849171,0.000383506074259656,0.000466542399274791,0.000147587184443823,0.000588243140071216,0.0101330637928363,3.48680051507016e-05,0.00128133648491452,0.00883872042608429,0.186914864817186,0.000395972339213267,0.0119999934546589,0.00898083831601158,0.118594388110137,0.380088402650117,0.156509751183104,0.0118643124108968,0.0248253993027666,0.00295862449458531,0.0111918835800443,0.0084572107476145,0.00264149920099102,0.00916791583586333,0.00261390665417618,0.000934524530923131,0.000701244613382241,0.00496068200582985,0.00407325999921433,0.000667124629835068,8.10610725046508e-05,0.00674866720840174,0.00374809758777221,0.00211579892534897,0.000888155560034088,0.000158319667605701,0.0112280155948858,0.004452413953012,3.8795192356579,0.15105698005698,0.7,0.790625614497289,-1.08570801462068,0.202437858636064,0.847859249344056,1.38761059056294,0.984451993429894,0.435194863371659,0.0037292817679558,0.170333731521577,2.12361878453039,0.931060549499776,0.533690458414215,1.7064563823887,1.98692964866998,1.71546961325967,1.12810773480663,1.21408839779006,0.816298342541436,0.778333582200986,1.59264409437061,1.5,0.486284289276808,2.17525773195876,0.482974070602936,0.393626991565136,0.18056857232115,0.091846298031865,0,0.65440518783542,0,0.683701657458564,1.29281767955801,0.00621546961325967,0.520890883977901,0.665586199726727,7.147
"Lycosidae","SE","Lyco","FOR","FOR","GRA_FOR","C0356","GRA_FOR","Arachnida","Ground","Lycosidae",NA,0.00450143723212788,0.000629712425688972,0.00456356204278534,0.000129759072642464,0.000402937363599162,0.0110159085155391,1.55611812602719e-05,0.000930832575841834,0.00276425615105604,0.131968914226582,0.000314203258337449,0.00973853092093989,0.0317198368024344,0.204865174705154,0.339566918612603,0.121769429475206,0.0178985692293292,0.0248996378882271,0.0121280300830881,0.0154888921464343,0.0172784790386379,0.00384129826384752,0.00723886704700705,0.00501790743840991,0.00121550508055196,0.00122208511791354,0.00647260706370632,0.0030638589004333,0.000589269446666488,6.94581387147385e-05,0.00319984806462624,0.00198582232193756,0.00104429556233815,0.000625975693921573,0.000113416104329737,0.00906792871797146,0.00264127409011004,3.67286851852778,0.243426282051282,1.72,0.687810372224213,-1.19546777368627,0.0993947615569241,1.12554349716512,2.20380708894222,0.388917875404362,0.0598194719816341,0,0.0766983199415632,2.46718146718147,0.920901596577272,0.651257435041219,1.961024731295,1.93521513791784,1.83783783783784,1.35778635778636,1.61389961389961,1.09266409266409,0.961546488573516,1.63889178754044,1.46848739495798,0.182773109243697,2.16247139588101,0.82837528604119,0.288329519450801,0,0,0,0.263048016701461,0,0.225868725868726,1.82432432432432,0,0.243243243243243,0.788080707435546,7.147
"Lycosidae","SE","Lyco","FOR","FOR","LAF_FOR","C0357","LAF_FOR","Arachnida","Ground","Lycosidae",NA,0.000138188696221326,0.000563633337291912,0.0011034040067724,8.90730436590834e-05,0.000300883003468875,0.00779686463946429,1.79886543828246e-05,0.000479430010784823,0.00465884972328447,0.149017078834425,0.00025253122515085,0.00879130879579243,0.0301240408206903,0.172738490293002,0.387955490702115,0.113601057077927,0.0135953766601976,0.0225529253578787,0.0092769961269726,0.0138650460143651,0.0280357149234291,0.00368665484369577,0.00558855197503933,0.00047273956994477,0.00101110183637756,0.00169740376394452,0.00412953919275077,0.00130920442950964,0.000282762017414065,4.04647378865647e-05,0.00113826609043738,0.00169299479287089,0.000647823339655401,0.000307912640718358,5.80492647036795e-05,0.0105930603381938,0.00238909921958226,5.57877207793506,0.242150462962963,2.89666666666667,0.888661933480975,-0.452018616640189,0.241161214303107,0.593331362250281,0.788718375711619,1.83156225723793,0.754495083886976,0.00135135135135135,0.191210129047967,1.76555126555127,1.29050575672197,0.507269818080629,1.33446163344812,1.89885271371758,1.95409695409695,0.862719862719863,0.353603603603604,0.461497211497211,0.736060384709034,0.562971755539323,1.58005617977528,1.12078651685393,2.00769230769231,0.537762237762238,0.460839160839161,0.245454545454546,0.127272727272727,0,1.20928899082569,0,1.52702702702703,0.472972972972973,0.027027027027027,0.700763263263263,0.471148567922761,7.147
"Lycosidae","SE","Lyco","FOR","FOR","LAF_FOR","C0357","LAF_FOR","Arachnida","Ground","Lycosidae",NA,0.00116563135767706,0.00141704315278372,0.000939782078805984,0.000156409447891353,0.000428902784301209,0.0156236143769859,3.62979325219952e-05,0.000524267363045438,0.0108712663229921,0.172788182112609,0.000302290994339473,0.00963924229008649,0.00945131874180242,0.163220557798224,0.360151358787721,0.119640368262337,0.0139444597738031,0.0229206808934708,0.00359036158980546,0.0149084924768119,0.0340940329489079,0.00450132696281652,0.00718510423322359,0.000139790352539691,0.00187390998095147,0.00393448249217169,0.00605543928971065,0.00182765939786004,0.000480378941873079,9.87604909554135e-05,0.00121175218919004,0.00213770428052173,0.000929955824748133,0.000330355915506684,7.04653488754797e-05,0.0106191448368643,0.00278920797526701,5.57877207793506,0.242150462962963,2.89666666666667,0.888661933480975,-0.452018616640189,0.241161214303107,0.593331362250281,0.788718375711619,1.83156225723793,0.754495083886976,0.00135135135135135,0.191210129047967,1.76555126555127,1.29050575672197,0.507269818080629,1.33446163344812,1.89885271371758,1.95409695409695,0.862719862719863,0.353603603603604,0.461497211497211,0.736060384709034,0.562971755539323,1.58005617977528,1.12078651685393,2.00769230769231,0.537762237762238,0.460839160839161,0.245454545454546,0.127272727272727,0,1.20928899082569,0,1.52702702702703,0.472972972972973,0.027027027027027,0.700763263263263,0.471148567922761,7.147
"Lycosidae","SE","Lyco","FOR","FOR","OVE_FOR","C0359","OVE_FOR","Arachnida","Ground","Lycosidae",NA,0.000291173528720714,0.000401037834015696,0.000686480744518914,0.000114295983383179,0.000569742156595969,0.00887532268965126,3.81445838005208e-05,0.000515455135314435,0.00602523316251889,0.156271141758796,0.000313606601475081,0.00938925652812119,0.0224434025206197,0.16889479623116,0.363562721425953,0.14470562078253,0.0149119369723995,0.0256155154379918,0.00753803501337357,0.00966229290741548,0.0195486904585835,0.00298750845547518,0.00560461367273937,0.000616144093133531,0.000601857784082581,0.00077161767828798,0.00379791397264951,0.00137556942284494,0.000564986452256988,6.28181006714521e-05,0.00771613497591825,0.00222503321171529,0.0012427143722935,0.0013897318464391,0.000150919232112776,0.00826840074587407,0.0022501335265677,4.32901276515,0.248784722222222,1.21666666666667,0.948596033320596,-0.544568274928427,0.0563718714780872,1.07729070533949,2.12012855836617,0.420239588807645,0.207293530464262,0.0011801730920535,0.04167818487252,2.17219287400247,1.41484982791041,0.512751033600758,2.18844189811932,1.58325004784486,1.88566370686748,1.38046532539058,1.31353265145555,1.29414409351467,0.687041982694157,1.24118149770324,1.42803970223325,0.836228287841191,2.15068493150685,0.800996264009963,0.316064757160648,0.0318181818181819,0.011145703611457,0,0.145960034752389,0,0.28324154209284,1.29583005507474,0,0.67741935483871,0.787805724050997,7.147
"Lycosidae","SE","Lyco","UBF","PAIR","ALO_PAIR","C0378","ALO_UBF","Arachnida","Ground","Lycosidae",NA,0.000500838725674183,0.000449777862853728,0.0020145568651786,0.000215331645126261,0.000773089895697154,0.016356811266017,7.68112808884318e-05,0.000938162665118704,0.0142820290154837,0.216022767144312,0.000357210699885589,0.00980382303493924,0.00420480434458049,0.169037690154626,0.286465635860131,0.152018705153428,0.0196787827726665,0.0326690656439668,0.000910598220819248,0.0159889273131757,0.00951924177994409,0.00166465155194291,0.00484258628071831,0.00316224097035955,0.00136786791061795,0.000933599943975455,0.00446436462864242,0.0016080797296722,0.000782318156666944,7.15381225624585e-05,0.0081407680071008,0.00529772551833233,0.00186543889276314,0.000815797080087361,0.000271093420283334,0.01044540454279,0.00198186389897271,4.36000287358621,0.589711934156378,2.56,0.360562405286053,0.0181982024241072,0.130633922194025,2.14599537425624,1.69721868379157,1.22223099972461,0.39575591301934,0.00852514919011083,0.100804128937121,1.92075670848049,2.115787325506,0.266774629945985,2.4499929231387,2.54503133019757,1.75634311695693,0.930215564486664,1.06564364876385,0.251532497056794,0.647233499594015,0.269226307852917,1.575,2.29038461538462,2.58196721311475,0.31892697466468,0.212369597615499,0.105812220566319,0.0864381520119225,0,1.01626016260163,0,2.05626598465473,0.537084398976982,0,0.340153452685422,0.173633455252133,7.147
"Lycosidae","SE","Lyco","UBF","PAIR","BUR_PAIR","C0368","BUR_UBF","Arachnida","Ground","Lycosidae",NA,0.000893175073699514,0.000468038600632589,0.00174344702168066,0.000163328230041632,0.00100659503401341,0.0576182660245809,6.58036348993527e-05,0.00084994510326482,0.0110035941304631,0.229649247259271,0.000502892259270914,0.0112863469134616,0.00308483149496702,0.12146471170273,0.303868554598072,0.143945592844021,0.0171371951940408,0.0288585948175984,0.00076351122269241,0.0113399553430039,0.00955909544557537,0.00227620534848892,0.00595817988853669,0.00181611762994713,0.000938990468555481,0.000915750045821593,0.00476272437349883,0.00178930255929812,0.000621830588058625,7.14223061135783e-05,0.00562210814028033,0.00464078877010364,0.00163193274379603,0.00108624669908483,0.000284860502367889,0.0102599023129923,0.00205091567507604,6.13337351192857,0.770521825396825,9.66,0.138052584192931,-0.154706476202772,0.0644655014884024,0.917146836039966,1.35414447396454,1.2958657364328,0.929144579226368,0.0250817884405671,0.0324943263874562,1.99283377473127,1.77487021216574,0.46870144798171,1.50525888094045,2.03880161513749,1.97133509892507,1.16170743106403,0.650490730643402,0.826530612244898,1.33185475551888,0.275037578472693,0.885657820440429,1.35855448898927,1.90828729281768,0.214465092918132,0.0741336012054245,0.473028628829734,0.455750878955299,0.18232044198895,0.195247933884298,0,1.40839694656489,0.819520174482007,0.353326063249727,0.119411123227917,0.333881521089105,7.147
"Lycosidae","SE","Lyco","UBF","PAIR","BUR_PAIR","C0368","BUR_UBF","Arachnida","Ground","Lycosidae",NA,0.000768898291048907,0.000421047203327431,0.00188952849082032,0.000155111845331535,0.00115180082231467,0.0586128514110876,5.57410700433492e-05,0.000938717532741075,0.0113974088972688,0.23104467257963,0.000529380988687115,0.0112198643037621,0.00313904159724112,0.12115696713454,0.304418626308474,0.140824868901793,0.0173345096787537,0.0291092139442989,0.000742467477916869,0.0111732339626203,0.00933536216842366,0.00228290247673918,0.00586610018932404,0.00179928305263247,0.000907808788482283,0.000880121571549873,0.00457039803932535,0.001861775528768,0.000625220634958253,6.8071705879848e-05,0.0058258460555199,0.00492798461965762,0.00164381117606814,0.00111460583945606,0.000242488277692971,0.0099645678065034,0.00199969962731858,6.13337351192857,0.770521825396825,9.66,0.138052584192931,-0.154706476202772,0.0644655014884024,0.917146836039966,1.35414447396454,1.2958657364328,0.929144579226368,0.0250817884405671,0.0324943263874562,1.99283377473127,1.77487021216574,0.46870144798171,1.50525888094045,2.03880161513749,1.97133509892507,1.16170743106403,0.650490730643402,0.826530612244898,1.33185475551888,0.275037578472693,0.885657820440429,1.35855448898927,1.90828729281768,0.214465092918132,0.0741336012054245,0.473028628829734,0.455750878955299,0.18232044198895,0.195247933884298,0,1.40839694656489,0.819520174482007,0.353326063249727,0.119411123227917,0.333881521089105,7.147
"Lycosidae","SE","Lyco","UBF","PAIR","HAG_PAIR","C0372","HAG_UBF","Arachnida","Ground","Lycosidae",NA,0.000363229191820232,0.00122967649804253,0.000733264373969901,0.000457542470444841,0.000761244773490444,0.0148393354104809,7.48466265743617e-05,0.000867367983184287,0.0280885030837545,0.272019369593005,0.000588659262808891,0.0108319803581357,0.00328787866341912,0.071751296060662,0.359033170705373,0.159800007187402,0.0061058241342957,0.0091860117741188,0.0002558100107252,0.00518368217329226,0.00937869859971024,0.00230437330438652,0.00863834587155487,0.00150657877067216,0.000768566174136561,0.000587912971621121,0.00307015361498906,0.0031834811272128,0.000480845509062387,9.14353552083719e-05,0.00467230905137804,0.00247712424825038,0.00165866020027308,0.000961101620552203,0.000236438722755682,0.0126649266596925,0.00186034786354464,5.341330303,1.13077263374486,2.36,-0.190684749072615,0.0195419085734406,0.110206812187011,1.20335525058297,1.24088191444627,1.19769257234604,0.737632554761268,0.00475247524752475,0.085041477120685,1.75026874115983,1.96289613517336,0.438668144806759,1.76331969876524,2.05633701594098,2.03236209335219,1.32446958981612,0.681980198019802,0.652446958981612,0.396863794487557,0.638790473641959,1.4934725848564,1.78067885117493,1.57594936708861,1.10586881472957,0.707134637514385,0.200805523590334,0.0609896432681243,0.0379746835443038,0.579574468085106,0,1.6039603960396,0.427722772277228,0.00712871287128713,0.412277227722772,0.639295219844565,7.147
"Lycosidae","SE","Lyco","UBF","PAIR","JUM_PAIR","C0364","JUM_UBF","Arachnida","Ground","Lycosidae",NA,0.00111174086773037,0.000847115022618982,0.00181385795139046,0.000321197269549781,0.00134244325204106,0.0268606823348878,6.26067681274821e-05,0.000775613189379939,0.0127022937710128,0.225518867742198,0.000470715460831088,0.00826694371033428,0.00362087038612205,0.118787570501575,0.344383401680796,0.154899224580148,0.0126255650638126,0.0189792916823188,0.000625249475643234,0.00994329943756847,0.00854612441385163,0.00242812580404475,0.00670324630297201,0.00145603909829703,0.00108248796312863,0.000807580570733289,0.00494744996830017,0.00198602656013248,0.000624769118137481,0.000152771296618051,0.00577666874006794,0.00430603739143254,0.00180038715590506,0.00118897343861734,0.000245773216741695,0.0120602425217524,0.00192874629118039,6.82584217171429,1.14772685185185,5.92,0.0937212618463213,-0.63242007653891,0.142342812050842,1.03930403291717,1.70508060197841,1.16156093528356,0.632653899989666,0,0.107023081475636,2.20403197775461,1.03022574190457,0.467491474790745,2.01521855536454,1.80807710734718,1.65919360444908,1.0597844977407,1.25182481751825,1.1054918317692,1.51351351351351,0.876331623594397,0.83641975308642,0.703703703703704,2.29901960784314,0.434491978609626,0.292335115864528,0.201648841354724,0.123440285204991,0,0.395744680851064,0,0.427007299270073,1.44525547445255,0.142335766423358,0.613138686131387,0.486009732360097,7.147
"Lycosidae","SE","Lyco","UBF","PAIR","LAN_PAIR","C0376","LAN_UBF","Arachnida","Ground","Lycosidae",NA,0.000231007556563634,0.000319195173274039,0.000962278067764085,0.000342508509542972,0.000551474258957432,0.00611221973503933,6.38699162886107e-05,0.000633793079877959,0.00443916715859463,0.193878730554231,0.000236467113274319,0.0158636060768952,0.00512614635928002,0.12618742070857,0.283325145367958,0.247826615831671,0.0279029114650411,0.0410700640165343,0.000914478237729547,0.00681569602374055,0.00864231659021202,0.00176120896146381,0.00401057470006581,0.000526851680344322,0.000586588292872364,0.000333422644438577,0.00292484918820331,0.00105415221369501,0.000199324003962317,8.95573533638035e-05,0.00328397198664917,0.00288911467739525,0.000734800690526842,0.000818066075092753,0.000150533046323589,0.00585318042282875,0.00333869226173524,3.82448809519048,0.359780982905983,2.66666666666667,0.463900274255126,-0.845582074161169,0.181244032050484,0.852986915486916,1.16447755359046,1.53713967423645,0.904138297283459,0.010752688172043,0.147922115664051,1.62954429083461,1.71335678996969,0.384237347947025,1.59290800016606,1.88747733909024,1.92409114183308,1.11936763952893,0.586021505376344,0.565028161802355,0.794302410518627,0.513933528122717,1.13571428571429,1.82222222222222,2.48571428571429,0.392857142857143,0.221428571428572,0.117857142857143,0.0785714285714285,0,0.846153846153846,0,1.42741935483871,0.540322580645161,0.0161290322580645,0.758064516129032,0.406708868077234,7.147
"Lycosidae","BE","Lyco","UBF","PAIR","MOL_PAIR","24","MOL_UBF","Arachnida","Ground","Lycosidae",NA,0.000431096480697707,0.000618684524910672,0.000785885767852562,0.000185043017410522,0.000498829775331094,0.0198152737532244,0.000127778819033567,0.000494925695893459,0.0049250341113572,0.182826433768203,0.000719134031272837,0.00439404573556031,0.0044025578301574,0.106898158197585,0.322290344813153,0.295871493065814,0.00626384120222352,0.00885469249315582,0.000518153823957919,0.00441618780569604,0.00580372849863845,0.00181816534060428,0.0064902101635768,0.00134171372348329,0.000385479021259195,0.00108217508710264,0.00242051429513044,0.0030072620640651,0.000441838580458368,3.08189645021232e-05,0.00294983164947838,0.00286695346543301,0.00073422709304009,0.00016460010398225,0.00038909821140954,0.000174943374576684,0.00456084565077018,6.46086294488889,0.0231944444444444,1.15,-0.898796159176595,0.797047744993893,0.227080349003777,0.652808525415635,0.986847245735123,1.81555758128228,1.23705343577723,6.51126448756349e-05,0,0.905011503233928,1.91337847810045,0.00091157702825888,0.253461822285888,2.83572079697877,2.37028475930026,1.30864478881799,0.140382862351869,0.139829404870426,0.350045578851413,0.00364630811303555,1.62502278942571,1.89134001823154,2.73164303889495,0.235096328607779,0.115957833515085,0.0165394402035623,0.00063613231552163,0.00027262813522355,0,0,2.64175022789426,0.325432999088423,0.02461257976299,0.00273473108477666,0.00546946216955333,7.147
"Lycosidae","BE","Lyco","UBF","PAIR","ROO_PAIR","27","ROO_UBF","Arachnida","Ground","Lycosidae",NA,0.000248081799117891,0.00036284591488394,0.00430111811353336,0.000342710598624459,0.000612947865937673,0.0273564804890234,1.8540979893675e-05,0.00127573090722374,0.00789868860406137,0.215855288869609,0.000667399004489197,0.00640554724569294,0.00330081611970049,0.0796186010960619,0.309207856174316,0.264881225427161,0.00898292548589281,0.0150532151610671,0.000575037653273854,0.00486981685147385,0.00579261506728429,0.00172734266073181,0.00674579542020905,0.00265396385438037,0.000676445387999737,0.00119786235295127,0.00294818173461686,0.00329076017032177,0.0010164395642346,5.90847904442071e-05,0.00918124768290115,0.00693648827509738,0.00208108564166294,0.000705091718470312,0.000383754864108953,0.000327990116699388,0.00244097633684839,6.9792520706,0.0170833333333333,0.434,-1.0311474836788,1.18921037654839,0.241280148423006,0.636618738404452,1.3970547309833,2.17840909090909,1.33921614100186,0.00858070500927644,0,1.79181354359926,0.525602968460111,0.026948051948052,0.751716141001855,2.82993970315399,1.79357606679035,0.84237012987013,1.57694805194805,0.593622448979592,1.66428571428571,0.00876623376623377,1.26165584415584,0.485,2.90189978430397,0.084660693545711,0.0384104861456778,0.00929152148664344,0.00261324041811847,0.0001244400199104,0,0,1.31688311688312,1.62467532467532,0.0448051948051948,0.00584415584415584,0.00292207792207792,7.147
"Lycosidae","BE","Lyco","UBF","PAIR","SLI_PAIR","26","SLI_UBF","Arachnida","Ground","Lycosidae",NA,0.000498431169173529,0.0010836771394643,0.00130872428788252,0.000158989211540726,0.00060267110871567,0.0114316175841929,4.10090123585897e-05,0.00104871139790278,0.00708734053305764,0.257412591929452,0.0006341675716525,0.00545531369748332,0.002709180847495,0.0531636973776144,0.358593144054434,0.250551308690401,0.00409064044698187,0.00494167843949893,0.00020264635284335,0.00362306147546912,0.00500967493543279,0.00337672427439277,0.00816285059824722,0.0018341699862347,0.000438123517609629,0.0010946419351486,0.0031881268192517,0.00336649874743995,0.000271899566104367,6.49116908328136e-05,0.0021722046743921,0.00118408967451043,0.00111837790596044,0.000457706700169839,0.000211001771263165,0.000478286136013725,0.0029321087393814,5.45876539194444,0.0222222222222222,0.652,-0.676931413070889,0.768851891168026,0.188214950784783,0.467814282758416,0.622565103012031,1.87863571871952,1.53235567970205,0.0234326505276226,0,0.830229671011794,2.23060211049038,0.00465549348230913,0.149286157666046,2.91671839437203,2.49424714019686,1.48539800774438,0.0833333333333333,0.119490999379268,0.120138017565872,0.0319949811794228,1.57779171894605,2.24278544542033,1.2609756097561,1.37560975609756,1.11951219512195,0.191463414634146,0.162195121951219,0,0,0,2.8072625698324,0.108938547486034,0.0418994413407821,0.00558659217877095,0.0363128491620112,7.147
"Lycosidae","BE","Lyco","UBF","PAIR","ZIJ_PAIR","30","ZIJ_UBF","Arachnida","Ground","Lycosidae",NA,0.000130001475506336,0.000415040565710068,0.000659767628092273,0.000295555984186232,0.000208620035228474,0.0169704096043681,8.18990460047604e-05,0.00157969173113805,0.00354836010555051,0.205842534085898,0.00062486634486543,0.00695356207949053,0.00181163791869601,0.0643727216878391,0.302140024810415,0.299008941704953,0.00776903922916339,0.00892279921793575,0.000511517208081759,0.0136407578579866,0.0081122396092096,0.00118327173741605,0.00694728114388201,0.0172239407386692,0.000621915448570913,0.00751075879390516,0.00352255163481954,0.00275484317536445,0.00134229020080713,1.98729212362696e-05,0.0055864690496191,0.00307045251214532,0.0026344760899493,0.000658666620129354,0.00017283397094804,0.00040821290863965,0.0027421751235805,6.11099491804348,0.0107407407407407,0.648,-1.03704414867184,0.978843435056987,0.00634249471458774,0.0954016913319239,0.0591966173361522,1.65671247357294,2.07478858350951,0.159090909090909,0,1.41966173361522,2.37949260042283,0.00528541226215645,0.630021141649049,2.69978858350951,2.72806553911205,1.79492600422833,0.0533826638477801,0.290697674418605,0.476645435244161,0.0605095541401274,0.918259023354565,2.40127388535032,0.0516304347826087,2.54891304347826,1.33423913043478,0.169836956521739,0.0176630434782609,0,0.0108695652173913,0.0108695652173913,2.39112050739958,0.472515856236786,0.0126849894291755,0.0285412262156448,0.0951374207188161,7.147
"Lycosidae","RO","Lyco","FBF","PAIR","BUG_PAIR","16","BUG_FBF","Arachnida","Ground","Lycosidae",NA,0.000267643835324209,0.000477313417461045,0.000333954784198158,0.000361104277944108,0.000160048672729547,0.00434959260628481,0.000112059900789677,0.000813075822699238,0.00416051815443143,0.147757434150152,0.000389946358023094,0.0156507696618396,0.00430023216715792,0.0901027785759007,0.448352088354953,0.194300538579752,0.0169084357441695,0.0333054973201648,0.000586685619271796,0.00436273634849343,0.00873457298824502,0.000683071511932112,0.0058762299741514,0.0032880335648048,0.000718052124098815,0.000730962376795968,0.00233466575100223,0.00269743964271991,0.000281351332647167,3.83824691177934e-05,0.0023005849320982,0.000863601429318482,0.000945624061681234,0.000611861255335294,0.000330218001987592,0.000374591586134651,0.00213830264618807,5.32987643682759,NA,6.53333333333333,-0.111704789806635,0.292052598190248,0.0788389722815955,1.3126646282384,2.57299512627381,0.784976653829113,0.247051906887972,0,0.0608363723117821,2.77301387137453,0.080927712075253,0.191719777785352,1.88283946890504,2.6634694503547,1.58738965952081,0.984741488020176,1.80958385876419,1.1046658259773,2.80709587266964,0.192999556933983,0.0304582210242588,0,2.72911051212938,0.154986522911051,0.150943396226415,0.0363881401617251,0.0169811320754717,0.0242587601078167,0.192938209331652,0,0,2.29255989911728,0.438839848675914,0.192938209331652,0.140320546719277,7.147
